개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
3210000,PHMA220133210034021200001,2013-01-17,,1,영업/정상,13,영업중,,,,,234743653,2682.35,,서울특별시 서초구 서초동 1657-1 서울365mc병원,"서울특별시 서초구 서초중앙로 126, 서울365mc병원 지하1층, 2~13층 (서초동)",6634,365엠씨(mc)병원,2025-05-12 11:40,U,04:00.0,병원,201178.6533,443421.1765
3210000,PHMA220173210034021200001,2017-11-06,,1,영업/정상,13,영업중,,,,,02-588-7575,4622.38,,서울특별시 서초구 방배동 446번지 3호 지하1층~3층,서울특별시 서초구 방배천로2길 22 (방배동),6693,서초프라임요양병원,2025-07-11 11:06,U,03:00.0,요양병원(일반요양병원),198506.6467,441616.1121
3210000,PHMA220143210034021200002,2014-05-13,,1,영업/정상,13,영업중,,,,,25371700,826.41,137-061,서울특별시 서초구 방배동 765번지 28호 1~3층,"서울특별시 서초구 동작대로 196, 1~3층 (방배동)",6555,이건목원리한방병원,2024-05-27 10:13,U,40:00.0,한방병원,198443.7871,443544.4637
3210000,PHMA220013210034021200002,2001-10-17,,1,영업/정상,13,영업중,,,,,515-7300,,,서울특별시 서초구 잠원동 38번지 25호 기린한방병원,"서울특별시 서초구 신반포로49길 3, 기린한방병원 (잠원동)",6531,길인의료재단 기린한방병원,2023-03-31 11:09,U,40:00.0,한방병원,201705.5241,445429.5731
3210000,PHMA220043210034021200001,2004-01-02,,1,영업/정상,13,영업중,,,,,02-599-2472,697.58,,,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",6572,가야치과병원,2025-02-26 17:05,U,40:00.0,치과병원,199245.4399,443009.3011
3220000,PHMA220173220033021200003,2017-05-31,,1,영업/정상,13,영업중,,,,,02-3461-4320,1871.21,,서울특별시 강남구 개포동 1164-10,"서울특별시 강남구 논현로2길 30, 지하1층~지상6층 (개포동)",6313,그레이스셀강남병원,2025-05-01 18:34,U,03:00.0,병원,204588.7667,441203.2903
3210000,PHMA220213210034021200001,2021-01-25,,1,영업/정상,13,영업중,,,,,02-2088-2975,821.53,,서울특별시 서초구 서초동 1338-21 코리아비지니스센타,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 2층 (서초동)",6628,광덕안정한방병원,2025-06-16 13:10,U,08:00.0,한방병원,202623.2972,443154.9643
3210000,PHMA220213210034021200002,2021-08-30,,1,영업/정상,13,영업중,,,,,02-2182-3300,535.71,,서울특별시 서초구 서초동 1338-21 코리아비지니스센타,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 3층 (서초동)",6628,유디치과병원,2025-07-11 11:05,U,03:00.0,치과병원,202623.2972,443154.9643
3210000,PHMA220193210034021200001,2019-07-08,,1,영업/정상,13,영업중,,,,,02-6677-8875,1009.2,,서울특별시 서초구 방배동 795번지 22호 창생빌딩,"서울특별시 서초구 방배로 223, 창생빌딩 2~7층 (방배동)",6561,뉴민병원,2025-07-11 10:54,U,03:00.0,병원,199040.3747,443425.0632
3210000,PHMA220033210034021200002,2003-09-01,,1,영업/정상,13,영업중,,,,,02-3477-0880,5973.74,137-953,서울특별시 서초구 서초동 1602번지 8호,서울특별시 서초구 서초중앙로 39 (서초동),6654,서울21세기병원,2025-07-11 10:59,U,03:00.0,병원,201322.3049,442566.6411
3220000,PHMA220223220033021200001,2022-02-04,,3,폐업,3,폐업,2023-02-15,,,,02-6205-1075,,,,"서울특별시 강남구 도산대로 121, YK타워 (신사동)",6035,다이트한방병원,2023-02-04 19:25,U,48:36.0,한방병원,201850.6176,446131.5104
3220000,PHMA220193220033021200003,2019-10-31,,3,폐업,3,폐업,2023-08-10,,,,02-1644-4712~3,655.72,,서울특별시 강남구 논현동 2-10 아이올리빌딩,"서울특별시 강남구 도산대로6길 14, 아이올리빌딩 1~4층 (논현동)",6038,미림한방병원,2023-08-10 16:21,U,40:00.0,한방병원,201848.5077,445944.7517
3220000,PHMA220133220033021200005,2013-08-05,,3,폐업,3,폐업,2015-07-24,,,,1544-8297,,135-860,서울특별시 강남구 도곡동 949번지,서울특별시 강남구 강남대로 276 (도곡동),135-860,세바른병원,2015-08-11 17:33,I,59:59.0,병원,202834.56,442871.185
3220000,PHMA220133220033021200006,2013-10-01,,3,폐업,3,폐업,2015-11-26,,,,02-6959-0232,,135-825,"서울특별시 강남구 논현동 164번지 2호 2층,3층,5층","서울특별시 강남구 강남대로 516, 2층,3층,5층 (논현동)",6114,제아치과병원,2017-12-26 14:37,I,59:59.0,치과병원,201978.3023,445117.8887
3220000,PHMA220123220033021200002,2012-04-30,,3,폐업,3,폐업,2019-10-31,,,,02-562-2872,,135-924,서울특별시 강남구 역삼1동 736번지 16호 2층,"서울특별시 강남구 테헤란로20길 5, 2층 (역삼동)",6236,투데이치과병원,2019-10-18 17:59,U,40:00.0,치과병원,202967.318,444136.9532
3220000,PHMA220123220033021200003,2012-05-16,,3,폐업,3,폐업,2020-05-31,,,,080-500-2080,,,"서울특별시 강남구 신사동 597번지 3호 지하1,2층, 지상1층일부, 2,3,4,5층","서울특별시 강남구 압구정로30길 67 (신사동, 지하1,2층, 지상1층일부, 2,3,4,5층)",6025,이지앤성형외과병원,2020-05-26 17:05,U,40:00.0,병원,202511.8089,446745.6319
3220000,PHMA220123220033021200004,2012-06-20,,3,폐업,3,폐업,2013-09-16,,,,1544-2944,,135-825,"서울특별시 강남구 논현동 164번지 2호 지1~3층,5층",서울특별시 강남구 강남대로 516 (논현동),135-825,바비페이스치과병원,2018-01-05 13:38,I,59:59.0,치과병원,201978.3023,445117.8887
3220000,PHMA220123220033021200005,2012-07-04,,3,폐업,3,폐업,2012-10-01,,,,,,135-847,"서울특별시 강남구 대치동 960번지 12호 3,4,5층","서울특별시 강남구 역삼로 509 (대치동,3,4,5층)",,한맘플러스병원,2012-09-27 11:31,I,59:59.0,병원,205185.0841,444596.128
3220000,PHMA220113220033021200001,2011-03-09,,3,폐업,3,폐업,2023-04-20,2022-05-20,2023-06-30,,3430-0238,,135-740,서울특별시 강남구 삼성동 171번지 1호  지하1~4층,"서울특별시 강남구 봉은사로114길 43, 지하1층~4층 (삼성동)",6171,서울특별시서울의료원강남분원,2023-03-30 18:00,U,40:00.0,병원,205795.3367,445582.5413
3220000,PHMA220113220033021200002,2011-10-21,,3,폐업,3,폐업,2015-12-03,,,,542-0081,,,서울특별시 강남구 청담동 84번지 6호 소나무빌딩 4층~7층,"서울특별시 강남구 선릉로 832, 4~7층 (청담동, 소나무빌딩)",6014,엠디병원,2015-12-03 11:13,I,59:59.0,병원,203506.7295,447112.67
3220000,PHMA220113220033021200003,2011-10-28,,3,폐업,3,폐업,2024-06-15,,,,234462755,492.48,,서울특별시 강남구 논현동 200-7 urbanhive,"서울특별시 강남구 강남대로 476, urbanhive (논현동)",6120,전체플란트치과병원,2024-06-19 16:52,U,40:00.0,치과병원,202121.2935,444742.6713
3220000,PHMA220113220033021200004,2011-12-09,,3,폐업,3,폐업,2012-01-13,,,,,,135-957,서울특별시 강남구 청담동 125번지 23호,서울특별시 강남구 도산대로 523 (청담동),135-957,예치과병원,2013-10-21 17:26,I,59:59.0,치과병원,204406.2122,446969.423
3220000,PHMA220153220033021200005,2015-12-23,,3,폐업,3,폐업,2021-12-27,,,,02-543-7533,,,,"서울특별시 강남구 논현로 609, 2층, 3층일부,4층 (논현동, 정빌딩)",6122,경희한성한방병원,2021-12-27 16:28,U,40:00.0,한방병원,202862.4869,445090.4656
3240000,PHMA220053240033021200001,2005-02-28,,3,폐업,3,폐업,,,,,02-480-8000,,134-011,서울특별시 강동구 길1동 424번지,,,서울양병원,2010-03-17 16:21,I,59:59.0,병원,,
3220000,PHMA220083220033021200005,2008-08-18,,3,폐업,3,폐업,2016-12-29,,,,541-1541,,135-954,서울특별시 강남구 청담동 87번지 11호 지하1층 1층 2층일부 3층~7층,"서울특별시 강남구 도산대로 417 (청담동, 지하1층 1층 2층일부 3층~7층)",6014,더청담병원,2016-12-29 15:37,I,59:59.0,병원,203564.6304,446844.8373
3220000,PHMA219933220033021200001,1993-12-28,,3,폐업,3,폐업,2017-01-01,,,,02-3467-3800,3244.18,,,"서울특별시 강남구 도곡로 452-452 (대치동, 미즈메디병원)",6279,미즈메디병원,2023-10-20 16:21,U,40:00.0,병원,,
3220000,PHMA220083220033021200006,2008-09-05,,3,폐업,3,폐업,2011-08-01,,,,3461-7000,,135-081,역삼1동 671,,,푸른노인전문병원,2011-08-01 17:49,I,59:59.0,병원,,
3220000,PHMA220083220033021200008,2008-10-31,,3,폐업,3,폐업,2016-06-15,,,,2015-1304,,135-821,"서울특별시 강남구 논현동 115번지 17호 지하1,2층, 지상2,3층",서울특별시 강남구 학동로 309 (논현동),6061,한솔정형외과병원,2016-06-15 16:59,I,59:59.0,병원,203164.5981,445984.6292
3220000,PHMA220093220033021200003,2009-03-12,,3,폐업,3,폐업,2010-04-26,,,,,,135-891,서울특별시 강남구 신사동 574번지 2호 3층,"서울특별시 강남구 압구정로 148 (신사동,3층)",,아이디치과병원,2013-10-22 10:05,I,59:59.0,치과병원,202144.7746,446995.4635
3220000,PHMA219963220033021200001,1996-01-23,,3,폐업,3,폐업,2020-10-20,,,,02-3442-7575,,135-896,"서울특별시 강남구 신사동 636번지 7호  4,5,6층일부","서울특별시 강남구 언주로 860 (신사동, 4,5,6층일부)",6017,에이플러스치과병원,2020-10-08 9:37,U,40:00.0,치과병원,202928.9552,447221.6943
3220000,PHMA219983220033021200001,1998-04-17,,3,폐업,3,폐업,2011-08-24,,,,508-2868,,135-092,삼성2동 142-35 (9층),,,성신치과병원,2013-04-04 10:32,I,59:59.0,치과병원,,
3220000,PHMA219993220033021200003,1999-09-06,,3,폐업,3,폐업,2021-11-18,,,,1566-7426,,135-846,서울특별시 강남구 대치동 945번지 삼안빌딩 4층,"서울특별시 강남구 테헤란로 520, 4층 (대치동, 삼안빌딩)",6181,가우디치과병원,2021-11-17 15:22,U,40:00.0,치과병원,205330.6625,445066.8481
3220000,PHMA220003220033021200001,2000-06-30,,3,폐업,3,폐업,2013-08-30,,,,6000-2875,,135-091,삼성1동 159외 2필지,,,코엑스치과병원,2013-08-30 13:30,I,59:59.0,치과병원,,
3220000,PHMA220073220033021200004,2007-07-04,,3,폐업,3,폐업,2011-09-02,,,,557-9884,,135-100,"서울특별시 강남구 청담동 131번지 6호 1층일부, 8층~12층","서울특별시 강남구 영동대로 734 (청담동,1층일부, 8층~12층)",,예치과병원,2013-10-22 10:29,I,59:59.0,치과병원,204857.6375,446810.936
3220000,PHMA220073220033021200005,2007-09-18,,3,폐업,3,폐업,2016-06-30,,,,02-3411-2360,,,,"서울특별시 강남구 광평로51길 6-9 (수서동, 지하1층, 지상1~7층)",135-884,강남센트럴요양병원,2016-06-30 14:02,I,59:59.0,요양병원(일반요양병원),209038.1187,442920.5657
3220000,PHMA220073220033021200006,2007-10-05,,3,폐업,3,폐업,2014-04-30,,,,3448-7118,,135-826,서울특별시 강남구 논현동 192번지 5호,"서울특별시 강남구 논현로 609 (논현동, 2층, 3층일부, 4층)",135-826,자이비뇨기과병원,2015-11-17 13:24,I,59:59.0,병원,202862.4869,445090.4656
3220000,PHMA220073220033021200008,2007-12-31,,3,폐업,3,폐업,2018-05-01,,,,02-2156-8888,,,,"서울특별시 강남구 학동로4길 7 (논현동, 에스오케이병원 1~3층, 4층일부)",6110,연세에스병원,2018-04-30 14:18,I,59:59.0,병원,,
3220000,PHMA219803220033021200001,1980-07-05,,3,폐업,3,폐업,2012-12-05,,,,555-5851,,,서울특별시 강남구 역삼동 718번지 35호 한서병원,"서울특별시 강남구 논현로86길 21, 지하1층~4층 (역삼동)",6220,(사) 대한사회복지회 한서병원,2018-07-04 13:30,I,59:59.0,병원,203394.5305,444235.2902
3220000,PHMA220133220033021200007,2013-10-31,,3,폐업,3,폐업,2021-02-08,,,,25400109,,,서울특별시 강남구 도곡동 909번지 3호 한독빌딩 2층,"서울특별시 강남구 남부순환로 2645, 2층 (도곡동, 한독빌딩)",6271,요나한방병원,2021-05-24 15:13,U,40:00.0,한방병원,203390.9025,442601.7898
3220000,PHMA220133220033021200009,2013-12-06,,3,폐업,3,폐업,2019-02-28,,,,1588-5153,,,서울특별시 강남구 신사동 514번지 16호,"서울특별시 강남구 도산대로 121, B6~B2, B1일부,지상1~5층, 6층일부, 7층~15층, (신사동)",6035,그랜드성형외과병원,2022-11-03 16:46,U,40:00.0,병원,201850.6176,446131.5104
3220000,PHMA219833220033021200001,1983-01-26,,3,폐업,3,폐업,2011-03-12,,,,5193-114,,135-091,삼성1동 171-1,,,서울특별시 서울의료원,2011-03-10 17:46,I,59:59.0,종합병원,,
3220000,PHMA219983220033021200003,1998-12-28,,3,폐업,3,폐업,2004-02-17,,,,511-8172,,,,서울특별시 강남구 삼성로 507 (삼성동),135-877,남서울병원,2014-01-07 10:45,I,59:59.0,병원,204868.3204,445020.9626
3220000,PHMA220003220033021200004,2000-04-15,,3,폐업,3,폐업,2001-07-13,,,,,,,,"서울특별시 강남구 삼성로 548, 1,6,7층 (삼성동, 지암빌딩)",135-878,엘에스병원,2014-01-13 15:11,I,59:59.0,병원,204796.529,445378.7162
3220000,PHMA219903220033021200002,1990-12-22,,3,폐업,3,폐업,2018-06-03,,,,02-556-6836,,,서울특별시 강남구 역삼동 648번지 22호,"서울특별시 강남구 테헤란로 125 (역삼동, 동찬빌딩)",6133,청아치과병원,2018-06-14 15:09,I,59:59.0,치과병원,202731.24,444156.6
3220000,PHMA220143220033021200002,2014-11-17,,3,폐업,3,폐업,2015-12-01,,,,554-5517,,135-934,서울특별시 강남구 역삼동 825번지 미진프라자 15층 16층일부 17층일부,"서울특별시 강남구 강남대로 390 (역삼동, 미진프라자 15층 16층일부 17층일부)",6232,지앤지병원,2016-09-09 13:45,I,59:59.0,병원,202462.6048,443960.1863
3220000,PHMA220033220033021200002,2003-07-15,,3,폐업,3,폐업,2023-12-28,,,,02-538-0075,2393.5,,서울특별시 강남구 역삼동 682번지 23호,"서울특별시 강남구 선릉로 571 (역삼동, KS병원)",6143,케이에스병원,2023-12-20 9:43,U,40:00.0,병원,203815.5646,445239.029
3220000,PHMA220053220033021200001,2005-01-03,,3,폐업,3,폐업,2010-05-31,,,,538-7111,,135-283,대치3동 995-27외 2필지,"서울특별시 강남구 삼성로 548 (삼성동, 1층일부, 6층,7층)",135-878,광혜병원,2016-08-26 16:50,I,59:59.0,병원,204796.529,445378.7162
3220000,PHMA220053220033021200003,2005-03-05,,3,폐업,3,폐업,2017-11-01,,,,3469-1500,,135-081,역삼1동 825 (미진프라자 11층),"서울특별시 강남구 강남대로 390, 11층 (역삼동, 미진프라자)",6232,포샤르치과병원,2017-11-02 10:57,I,59:59.0,치과병원,202462.6048,443960.1863
3220000,PHMA220053220033021200004,2005-04-25,,3,폐업,3,폐업,2022-01-17,,,,02-2056-8000,,,"서울특별시 강남구 삼성동 52번지 17호 마디빌딩, 지하1층~3층, 지상1층~9층","서울특별시 강남구 삼성로 646, 마디빌딩, 지하1층~3층, 지상1층~9층 (삼성동)",6084,마디병원,2023-03-09 9:55,U,40:00.0,병원,204457.767,446164.9863
3220000,PHMA220053220033021200006,2005-09-07,,3,폐업,3,폐업,2015-07-31,,,,515-0926,,135-953,"서울특별시 강남구 청담동 70번지 15호 2층,3층","서울특별시 강남구 학동로97길 11, 2층,3층 (청담동)",135-953,씨디씨어린이치과병원,2015-07-20 14:30,I,59:59.0,치과병원,204824.0043,446487.7663
3220000,PHMA220063220033021200002,2006-05-19,,3,폐업,3,폐업,2020-08-28,,,,25645956,,,서울특별시 강남구 대치동 889번지 47호 샹제리제센터 제B동 202호,"서울특별시 강남구 선릉로90길 10 (대치동, 샹제리제센터 제B동 지하층 202호)",6192,네모치과병원,2020-08-19 16:26,U,40:00.0,치과병원,204353.1396,444636.7168
3220000,PHMA220063220033021200003,2006-09-01,,3,폐업,3,폐업,2014-08-31,,,,571-4320,,135-960,"서울특별시 강남구 개포4동 1164번지 10호 지하1층, 지상1~6층","서울특별시 강남구 논현로2길 30, 지하1층, 1~6층 (개포동)",135-960,큰사랑노인전문병원,2014-08-25 17:05,I,59:59.0,요양병원(일반요양병원),204588.7667,441203.2903
3220000,PHMA220063220033021200004,2006-12-01,,3,폐업,3,폐업,2013-12-31,,,,3453-2875,,135-847,"서울특별시 강남구 대치동 957번지 2,3층","서울특별시 강남구 삼성로 432, 2,3층 (대치동)",135-847,메르덴치과병원,2013-12-30 13:37,I,59:59.0,치과병원,205035.9331,444803.2614
3220000,PHMA220073220033021200001,2007-02-21,,3,폐업,3,폐업,2010-02-01,,,,2036-5555,,135-857,도곡1동 542,서울특별시 강남구 도곡로 216 (도곡동),135-857,에스병원,2014-10-02 16:40,I,59:59.0,병원,203711.0246,443376.8296
3220000,PHMA220093220033021200006,2009-11-18,,3,폐업,3,폐업,2013-05-01,,,,,,135-816,서울특별시 강남구 논현2동 60번지 7호,서울특별시 강남구 도산대로 214 (논현동),135-816,아이엠치과병원,2013-10-22 9:54,I,59:59.0,치과병원,202603.0971,446412.3652
3220000,PHMA220133220033021200002,2013-03-20,,3,폐업,3,폐업,2021-02-28,,,,557-4111,,135-876,서울특별시 강남구 삼성동 142번지 35호 9층,"서울특별시 강남구 테헤란로 411, 9층 (삼성동)",6160,유디성신치과병원,2021-02-19 14:55,U,40:00.0,치과병원,204410.4623,444837.4881
3220000,PHMA220133220033021200003,2013-04-10,,3,폐업,3,폐업,2024-08-18,,,,02-568-2879,166.27,,,"서울특별시 강남구 밤고개로1길 10, 315호 (수서동, 수서현대벤쳐빌)",6349,기쁨정원치과병원,2024-08-14 18:32,U,40:00.0,치과병원,208937.7607,442873.588
3220000,PHMA220183220033021200006,2018-10-22,,3,폐업,3,폐업,2023-04-30,,,,02-514-7979,2254.36,,서울특별시 강남구 논현동 94-22 카로시티Ⅲ,"서울특별시 강남구 선릉로 751, 카로시티Ⅲ (논현동)",6055,씨티칼리지요양병원,2023-08-09 10:13,U,40:00.0,요양병원(일반요양병원),203388.0514,446619.5865
3220000,PHMA220223220033021200004,2022-08-08,,3,폐업,3,폐업,2022-12-13,,,,02-6203-9000,,,서울특별시 강남구 삼성동 52-17 마디빌딩,"서울특별시 강남구 삼성로 646, 마디빌딩 (삼성동)",6084,청담이룸병원,2022-12-13 11:29,U,40:00.0,병원,204457.767,446164.9863
3220000,PHMA220223220033021200003,2022-05-27,,3,폐업,3,폐업,2023-01-31,,,,02-1800-7544,,,서울특별시 강남구 역삼동 825 미진프라자,"서울특별시 강남구 강남대로 390, 미진프라자 3층 (역삼동)",6232,립샘한방병원,2023-01-31 20:39,U,40:00.0,한방병원,202462.6048,443960.1863
3220000,PHMA220233220033021200001,2023-07-28,,1,영업/정상,13,영업중,,,,,02-333-8801,2687.55,,"서울특별시 강남구 삼성동 52-17 마디빌딩 지하3층~지하1층,2층~9층","서울특별시 강남구 삼성로 646, 마디빌딩 B3~B1,2~9층 (삼성동)",6084,청담해리슨병원,2023-09-04 11:16,U,40:00.0,병원,204457.767,446164.9863
3220000,PHMA220193220033021200002,2019-08-13,,1,영업/정상,13,영업중,,,,,02-518-8599,565.17,,서울특별시 강남구 논현동 235-11 센트럴타워,"서울특별시 강남구 봉은사로 213, 센트럴타워 5~7층 (논현동)",6109,힘찬큐한방병원,2023-10-11 16:55,U,40:00.0,한방병원,203057.8297,445092.1834
3220000,PHMA220243220033021200001,2024-07-31,,1,영업/정상,13,영업중,,,,,02-3452-8889,1211.24,,,"서울특별시 강남구 언주로 327, 아폴로빌딩 지하1층~지상7층 (역삼동)",6226,우모한방병원,2025-06-12 17:34,U,05:00.0,한방병원,203902.605,443874.3
3220000,PHMA220183220033021200004,2018-07-27,,1,영업/정상,13,영업중,,,,,02-515-0007,5204,,서울특별시 강남구 신사동 635,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",6017,노블케어요양병원,2023-09-21 11:16,U,40:00.0,요양병원(일반요양병원),202934.1829,447189.3958
3220000,PHMA220203220033021200001,2020-05-15,,1,영업/정상,13,영업중,,,,,02-1899-0090,3146.81,,,"서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)",6272,서울본브릿지병원,2023-09-14 13:57,U,40:00.0,병원,203682.4872,443363.7036
3220000,PHMA220203220033021200002,2015-07-13,,1,영업/정상,13,영업중,,,,,02-508-2279,744.06,,,"서울특별시 강남구 논현로105길 48, 1,2층 (역삼동)",6125,라이브치과병원,2023-10-16 15:16,U,40:00.0,치과병원,202606.2988,444820.3116
3220000,PHMA220213220033021200004,2021-08-31,,1,영업/정상,13,영업중,,,,,02-1833-2280,2098.9,,,"서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)",6022,두발로병원,2024-08-16 16:55,U,40:00.0,병원,202530.1848,446900.9612
3220000,PHMA220213220033021200003,2021-05-31,,1,영업/정상,13,영업중,,,,,1577-0212,,,서울특별시 강남구 논현동 55-3 새로운병원빌딩 지하1층일부~7층,"서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층일부~7층 (논현동)",6044,새로운병원,2021-05-31 9:03,I,22:55.0,병원,202080.7113,445562.1344
3220000,PHMA220123220033021200006,2012-09-21,,1,영업/정상,13,영업중,,,,,02-1588-7562,,,"서울특별시 강남구 청담동 71번지 3호 B1~6층, 7층일부,8층","서울특별시 강남구 영동대로 713, B1~6층, 7층일부,8층 (청담동)",6072,튼튼병원,2021-03-12 17:03,U,40:00.0,병원,204855.5795,446576.8586
3220000,PHMA220093220033021200007,2009-11-30,,1,영업/정상,13,영업중,,,,,02-6925-1111,2201.9,,,"서울특별시 강남구 역삼로 245, 지하2층일부 1층일부 2~7층 (역삼동)",6225,하나이비인후과병원,2024-12-04 8:56,U,40:00.0,병원,203732.3023,443970.1198
3220000,PHMA220163220033021200002,2016-10-28,,1,영업/정상,13,영업중,,,,,02-573-5737,1499.81,,,서울특별시 강남구 강남대로 276(도곡동),6265,메디움강남요양병원,2024-07-03 13:51,U,40:00.0,요양병원(일반요양병원),202834.56,442871.185
3220000,PHMA220103220033021200002,2010-12-27,,1,영업/정상,13,영업중,,,,,02-554-1975,336.27,,,"서울특별시 강남구 테헤란로87길 13 (삼성동, 서영빌딩 14층,15층일부)",6169,아림치과병원,2025-06-27 16:51,U,09:00.0,치과병원,205112.7556,445159.1281
3220000,PHMA219983220033021200002,1998-06-12,,1,영업/정상,13,영업중,,,,,02-508-5995,1193.66,,,"서울특별시 강남구 영동대로 225, 경희한방병원 1층일부,2,3,8층 (대치동)",6283,재단법인대한스포츠의학재단강남나무병원,2024-06-27 10:27,U,40:00.0,병원,205914.4343,444120.7894
3220000,PHMA220173220033021200001,2017-03-29,,1,영업/정상,13,영업중,,,,,02-523-1075,885.33,,서울특별시 강남구 개포동 1230번지 12호,서울특별시 강남구 논현로16길 15 (개포동),6307,소우주한방병원,2025-04-10 9:11,U,02:00.0,한방병원,204132.18,441608.09
3220000,PHMA220213220033021200005,2021-09-30,,1,영업/정상,13,영업중,,,,,02-575-5114,6868.78,,,"서울특별시 강남구 헌릉로569길 21-40, 지하3~4층, 지하2층일부, 지하1층일부, 지상1층일부, 지상2~8층 (세곡동)",6376,네이처요양병원,2025-09-01 17:52,U,03:00.0,요양병원(일반요양병원),208753.7592,440475.2449
3220000,PHMA220083220033021200003,2008-04-11,,1,영업/정상,13,영업중,,,,,02-512-0700,,,서울특별시 강남구 청담동 2-6 3~8층,"서울특별시 강남구 도산대로 410, 3~8층 (청담동)",6062,에스플란트치과병원,2022-10-05 9:04,U,40:00.0,치과병원,203510.626,446738.7578
3220000,PHMA220083220033021200004,2008-06-26,,1,영업/정상,13,영업중,,,,,02-6011-6000,4483.32,,서울특별시 강남구 논현동 37-18 메드렉스병원,"서울특별시 강남구 논현로 705, 메드렉스병원 (논현동)",6046,메드렉스병원,2024-01-12 13:14,U,40:00.0,병원,202570.6722,445856.9179
3220000,PHMA219923220033021200001,1992-07-15,,1,영업/정상,13,영업중,,,,,02-512-0500,,,서울특별시 강남구 신사동 638-1 윤호병원,"서울특별시 강남구 압구정로 304, 윤호병원 (지하1층,지하2층,1층~4층,7층)  (신사동)",6017,윤호병원,2022-09-25 15:38,U,40:00.0,병원,202969.6391,447402.2995
3220000,PHMA220123220033021200001,2012-02-27,,1,영업/정상,13,영업중,,,,,02-538-7111,3221,,"서울특별시 강남구 대치동 995번지 27호 지하1~2층,2~7층","서울특별시 강남구 영동대로86길 9 (대치동, 지하1~2층,2~7층)",6174,광혜병원,2023-12-19 10:14,U,40:00.0,병원,205649.655,445122.5708
3220000,PHMA220093220033021200002,2009-03-11,,1,영업/정상,13,영업중,,,,,25470050,6883.76,,서울특별시 강남구 논현동 5-6 아이디병원,"서울특별시 강남구 도산대로 142, 아이디병원 B1층,1,2,3층 (논현동)",6039,아이디병원,2024-06-25 16:59,U,40:00.0,병원,202070.1643,446161.9445
3220000,PHMA220093220033021200004,2009-08-31,,1,영업/정상,13,영업중,,,,,1899-0001,4805.57,,,"서울특별시 강남구 도산대로 202, 강남을지병원 B2~9층 (논현동)",6047,강남을지대학교병원,2024-05-10 18:07,U,40:00.0,병원,202457.2813,446353.556
3220000,PHMA219943220033021200001,1994-03-17,,1,영업/정상,13,영업중,,,,,545-7775,,,서울특별시 강남구 신사동 623,"서울특별시 강남구 언주로165길 5, 3~4층 (신사동)",6023,서울치과병원,2022-12-16 13:11,U,40:00.0,치과병원,202818.9087,447058.2341
3220000,PHMA220093220033021200001,2009-02-17,,1,영업/정상,13,영업중,,,,,556-1133,1095.13,,"서울특별시 강남구 대치동 910번지 1호 2층,3층,5층,6층","서울특별시 강남구 역삼로 430 (대치동, 2층,3층,5층,6층)",6200,재단법인위담 서울위담한방병원,2025-03-25 8:10,U,07:00.0,한방병원,204715.4922,444352.093
3220000,PHMA219943220033021200003,1994-06-13,,1,영업/정상,13,영업중,,,,,02-3410-2114,272616.71,,서울특별시 강남구 일원동 50번지,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",6351,삼성서울병원,2025-08-27 17:23,U,00:00.0,종합병원,207534.4946,442943.8604
3220000,PHMA220083220033021200007,2008-09-09,,1,영업/정상,13,영업중,,,,,25198800,4577.65,,서울특별시 강남구 논현동 175-10 유현빌딩,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,12층 (논현동)",6117,비에비스나무병원,2025-05-07 13:30,U,09:00.0,병원,202777.698,445279.7604
3220000,PHMA220173220033021200002,2017-05-19,,1,영업/정상,13,영업중,,,,,02-1899-5868,3802.71,,서울특별시 강남구 신사동 587-16 포레스트요양병원,"서울특별시 강남구 도산대로 209, 포레스트요양병원 (신사동)",6026,포레스트요양병원,2025-07-21 18:08,U,03:00.0,요양병원(일반요양병원),202527.4021,446478.3296
3220000,PHMA220013220033021200001,2001-07-19,,1,영업/정상,13,영업중,,,,,02-555-7528,315.56,,,"서울특별시 강남구 테헤란로87길 36, 도심공항타워 3층 (삼성동)",6164,건강한세상앞선치과병원,2024-09-20 11:02,U,40:00.0,치과병원,205130.5917,445590.0968
3220000,PHMA220073220033021200003,2007-06-12,,1,영업/정상,13,영업중,,,,,02-1644-0075,1478.9,,,"서울특별시 강남구 남부순환로 2609, 하늘빌딩, 7~12층 (도곡동) (도곡동)",6267,강남유나이티드병원,2024-04-05 16:54,U,40:00.0,병원,203033.6251,442530.6936
